,ctoi_alias,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,ra,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim
4944,303055194.01,9.78095,0.006,-0.006,1.0,0.0,330.671188,14.211,0.078,-0.078,1.0,0.0,-18.094,0.076,-0.076,1.0,0.0,2459822.907614,0.002726,-0.002726,1.0,0.0,1.171,0.25,-0.25,1.0,0.0,1050.0,2.85857,-2.85857,1.0,0.0,6.69058,0.460359,-0.460359,1.0,0.0,263.608,3.4985,-3.4985,1.0,0.0,6270.7,106.6,-106.6,1.0,0.0,3.94,0.08,-0.08,1.0,0.0,1.95,0.08,-0.08,1.0,0.0
4986,113919944.01,12.55,0.009,-0.009,1.0,0.0,54.165272,4.558,0.048,-0.048,1.0,0.0,-14.963,0.03,-0.03,1.0,0.0,2459524.201966,0.002581,-0.002581,1.0,0.0,1.234,0.139,-0.139,1.0,0.0,4020.0,6.58768,-6.58768,1.0,0.0,9.99875,0.673167,-0.673167,1.0,0.0,647.462,10.3255,-10.3255,1.0,0.0,6186.6,135.1,-135.1,1.0,0.0,4.19,0.09,-0.09,1.0,0.0,1.45,0.08,-0.08,1.0,0.0
5011,224418572.01,11.8512,0.006,-0.006,1.0,0.0,282.101495,-3.182,0.069,-0.069,1.0,0.0,-18.668,0.074,-0.074,1.0,0.0,2459791.235591,0.002938,-0.002938,1.0,0.0,2.664,0.459,-0.459,1.0,0.0,2110.0,166.756,-166.756,1.0,0.0,8.8779,2.80583,-2.80583,1.0,0.0,487.216,9.4445,-9.4445,1.0,0.0,5308.0,134.1,-134.1,1.0,0.0,3.82,0.08,-0.08,1.0,0.0,1.94,0.11,-0.11,1.0,0.0
5020,355732304.01,12.3367,0.011,-0.011,1.0,0.0,286.031721,0.681,0.053,-0.053,1.0,0.0,-3.812,0.057,-0.057,1.0,0.0,2459794.235051,0.002451,-0.002451,1.0,0.0,3.491,0.181,-0.181,1.0,0.0,8720.0,383.984,-383.984,1.0,0.0,16.4931,3.92609,-3.92609,1.0,0.0,730.258,19.9975,-19.9975,1.0,0.0,6657.0,134.9,-134.9,1.0,0.0,4.08,0.09,-0.09,1.0,0.0,1.78,0.09,-0.09,1.0,0.0
5021,74482749.01,9.1103,0.006,-0.006,1.0,0.0,137.518351,-12.929,0.053,-0.053,1.0,0.0,5.373,0.051,-0.051,1.0,0.0,2460744.737404,0.001124,-0.001124,1.0,0.0,1.7829162,0.0292334,-0.0292334,1.0,0.0,3711.7152579,58.862053,-58.862053,1.0,0.0,28.2499512,7.20672,-7.20672,1.0,0.0,436.431,5.9645,-5.9645,1.0,0.0,9255.0,179.5,-179.5,1.0,0.0,3.88,0.07,-0.07,1.0,0.0,2.9098899,0.0878742,-0.0878742,1.0,0.0
5038,97735297.01,9.4098,0.02,-0.02,1.0,0.0,92.674931,-3.453,0.332,-0.332,1.0,0.0,-2.91,0.269,-0.269,1.0,0.0,2459547.910111,0.003376,-0.003376,1.0,0.0,1.633,0.382,-0.382,1.0,0.0,310.0,1.02976,-1.02976,1.0,0.0,5.7988,0.788472,-0.788472,1.0,0.0,650.943,82.0725,-82.0725,1.0,0.0,9758.0,344.1,-344.1,1.0,0.0,3.8,0.12,-0.12,1.0,0.0,3.27,0.39,-0.39,1.0,0.0
5051,366602797.01,13.0581,0.008,-0.008,1.0,0.0,76.575162,-1.088,0.054,-0.054,1.0,0.0,-7.303,0.032,-0.032,1.0,0.0,2459523.395332,0.006949,-0.006949,1.0,0.0,2.315,0.373,-0.373,1.0,0.0,3380.0,8.44277,-8.44277,1.0,0.0,8.22797,0.820598,-0.820598,1.0,0.0,703.628,13.5575,-13.5575,1.0,0.0,6332.0,122.0,-122.0,1.0,0.0,4.25,0.09,-0.09,1.0,0.0,1.4,0.07,-0.07,1.0,0.0
5086,132534906.01,12.5874,0.006,-0.006,1.0,0.0,119.771898,1.578,0.032,-0.032,1.0,0.0,20.622,0.037,-0.037,1.0,0.0,2459277.978622,0.002972,-0.002972,1.0,0.0,1.947,0.256,-0.256,1.0,0.0,6620.0,15.85,-15.85,1.0,0.0,8.08218,0.549472,-0.549472,1.0,0.0,483.182,5.009,-5.009,1.0,0.0,6783.0,131.6,-131.6,1.0,0.0,4.62,0.09,-0.09,1.0,0.0,0.98,0.04,-0.04,1.0,0.0
5087,427352241.01,9.9955,0.031,-0.031,1.0,0.0,83.622986,-13.311,0.082,-0.082,1.0,0.0,-30.295,0.071,-0.071,1.0,0.0,2459198.437811,0.000929,-0.000929,1.0,0.0,1.712,0.475,-0.475,1.0,0.0,1870.0,12.3444,-12.3444,1.0,0.0,8.31491,0.803332,-0.803332,1.0,0.0,282.205,3.579,-3.579,1.0,0.0,6084.0,193.0,-193.0,1.0,0.0,4.28965,2.00468,-2.00468,1.0,0.0,1.87,0.08,-0.08,1.0,0.0
5094,428685938.01,14.379,0.007,-0.007,1.0,0.0,180.231429,-60.995,0.121,-0.121,1.0,0.0,38.976,0.059,-0.059,1.0,0.0,2460022.855249,0.001596,-0.001596,1.0,0.0,1.898,0.247,-0.247,1.0,0.0,40070.0,94.9383,-94.9383,1.0,0.0,7.558,0.446523,-0.446523,1.0,0.0,119.474,0.9925,-0.9925,1.0,0.0,3376.0,157.0,-157.0,1.0,0.0,4.87,0.09,-0.09,1.0,0.0,0.35,0.01,-0.01,1.0,0.0
5096,262499797.01,14.8083,0.008,-0.008,1.0,0.0,109.880143,54.385,0.124,-0.124,1.0,0.0,-92.48,0.092,-0.092,1.0,0.0,2459963.283806,0.000337,-0.000337,1.0,0.0,1.4130673,0.0401343,-0.0401343,1.0,0.0,70067.1013669,1786.6484,-1786.6484,1.0,0.0,16.6835695,12.343045,-12.343045,1.0,0.0,193.977,2.033,-2.033,1.0,0.0,3333.0,157.0,-157.0,1.0,0.0,4.79,0.01,-0.01,1.0,0.0,0.443812,0.0137555,-0.0137555,1.0,0.0
5107,75427473.01,8.96861,0.006,-0.006,1.0,0.0,85.222404,20.218,0.095,-0.095,1.0,0.0,20.66,0.073,-0.073,1.0,0.0,2460258.206104,0.007851,-0.007851,1.0,0.0,3.028,0.453,-0.453,1.0,0.0,236.0,13.7886,-13.7886,1.0,0.0,3.62613,0.820598,-0.820598,1.0,0.0,179.327,1.703,-1.703,1.0,0.0,5110.7,14.5,-14.5,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,2.66,0.07,-0.07,1.0,0.0
5115,306902029.01,10.4406,0.014,-0.014,1.0,0.0,98.039425,7.881,0.079,-0.079,1.0,0.0,-4.025,0.067,-0.067,1.0,0.0,2459549.901817,0.003495,-0.003495,1.0,0.0,1.832,0.258,-0.258,1.0,0.0,690.0,0.830544,-0.830544,1.0,0.0,8.40705,0.567744,-0.567744,1.0,0.0,588.788,17.201,-17.201,1.0,0.0,6290.0,152.2,-152.2,1.0,0.0,3.49,0.09,-0.09,1.0,0.0,3.29,0.18,-0.18,1.0,0.0
5127,237751146.01,14.1477,0.008,-0.008,1.0,0.0,104.33198,52.075,0.114,-0.114,1.0,0.0,-61.646,0.093,-0.093,1.0,0.0,2459203.397714,0.002872,-0.002872,1.0,0.0,2.0105348,0.3059774,-0.3059774,1.0,0.0,10665.55057,942.1793,-942.1793,1.0,0.0,4.4985601,0.7500977,-0.7500977,1.0,0.0,133.21,1.5015,-1.5015,1.0,0.0,3411.0,102.0,-102.0,1.0,0.0,4.90948,0.480684,-0.480684,1.0,0.0,0.433512,0.0135164,-0.0135164,1.0,0.0
5129,241174783.01,9.54224,0.006,-0.006,1.0,0.0,116.368498,2.341,0.073,-0.073,1.0,0.0,-16.876,0.051,-0.051,1.0,0.0,2459603.311382,0.003606,-0.003606,1.0,0.0,1.4789165,0.5755117,-0.5755117,1.0,0.0,516.622925,63.66809,-63.66809,1.0,0.0,6.300967,7.320291,-7.320291,1.0,0.0,390.33,6.9965,-6.9965,1.0,0.0,6802.3,102.5,-102.5,1.0,0.0,3.75,0.08,-0.08,1.0,0.0,2.68185,0.109739,-0.109739,1.0,0.0
5145,219467837.01,12.64,0.007,-0.007,1.0,0.0,210.063939,15.248,0.028,-0.028,1.0,0.0,-12.634,0.021,-0.021,1.0,0.0,2459594.438445,0.002007,-0.002007,1.0,0.0,6.088,0.263,-0.263,1.0,0.0,9160.0,2.71618,-2.71618,1.0,0.0,14.1085,0.697099,-0.697099,1.0,0.0,718.289,7.1215,-7.1215,1.0,0.0,5989.0,122.6,-122.6,1.0,0.0,4.16,0.08,-0.08,1.0,0.0,1.45,0.07,-0.07,1.0,0.0
5178,431999925.01,14.7095,0.007,-0.007,1.0,0.0,120.789948,64.87,2.0,-2.0,1.0,0.0,-60.53,2.0,-2.0,1.0,0.0,2458492.93007,0.008993,-0.008993,1.0,0.0,3.684343,0.720241,-0.720241,1.0,0.0,16635.28994,2183.4067,-2183.4067,1.0,0.0,3.493627,0.975823,-0.975823,1.0,0.0,190.2254,4.92,-4.92,1.0,0.0,3266.0,101.0,-101.0,1.0,0.0,4.98546,0.527945,-0.527945,1.0,0.0,0.269,0.06,-0.06,1.0,0.0
5182,312221462.01,10.3703,0.029,-0.029,1.0,0.0,88.396157,-3.125,0.104,-0.104,1.0,0.0,-3.281,0.082,-0.082,1.0,0.0,2459507.390544,0.005178,-0.005178,1.0,0.0,4.586,1.174,-1.174,1.0,0.0,1500.0,26.1023,-26.1023,1.0,0.0,7.19468,0.989414,-0.989414,1.0,0.0,404.955,8.775,-8.775,1.0,0.0,8158.9,134.1,-134.1,1.0,0.0,4.34,0.09,-0.09,1.0,0.0,1.58,0.1,-0.1,1.0,0.0
5183,95010343.01,9.16636,0.006,-0.006,1.0,0.0,114.312857,-20.777,0.074,-0.074,1.0,0.0,-17.203,0.061,-0.061,1.0,0.0,2460272.398924,0.003423,-0.003423,1.0,0.0,2.037,0.391,-0.391,1.0,0.0,445.0,32.68,-32.68,1.0,0.0,2.77633,0.170915,-0.170915,1.0,0.0,149.969,0.9485,-0.9485,1.0,0.0,6474.0,128.7,-128.7,1.0,0.0,4.32,0.09,-0.09,1.0,0.0,1.31,0.06,-0.06,1.0,0.0
5184,172110606.01,8.96147,0.006,-0.006,1.0,0.0,97.83249,64.652,0.07,-0.07,1.0,0.0,-10.055,0.057,-0.057,1.0,0.0,2460310.708798,0.001692,-0.001692,1.0,0.0,2.563,0.588,-0.588,1.0,0.0,426.0,16.1069,-16.1069,1.0,0.0,3.29943,0.183988,-0.183988,1.0,0.0,152.97,0.912,-0.912,1.0,0.0,5810.0,139.5,-139.5,1.0,0.0,3.96,0.08,-0.08,1.0,0.0,1.77,0.09,-0.09,1.0,0.0
5201,202428245.01,9.3373,0.006,-0.006,1.0,0.0,227.191112,24.044,0.052,-0.052,1.0,0.0,-23.834,0.049,-0.049,1.0,0.0,2460321.827733,0.005781,-0.005781,1.0,0.0,2.809,1.052,-1.052,1.0,0.0,883.0,2413.6,-2413.6,1.0,0.0,22.7389,0.820598,-0.820598,1.0,0.0,265.035,2.0065,-2.0065,1.0,0.0,5019.0,122.0,-122.0,1.0,0.0,4.22041,0.09,-0.09,1.0,0.0,3.37,0.07,-0.07,1.0,0.0
5224,373729723.01,12.0633,0.007,-0.007,1.0,0.0,193.406978,-42.231,0.218,-0.218,1.0,0.0,8.787,0.156,-0.156,1.0,0.0,2459645.758477,0.000369,-0.000369,1.0,0.0,3.333,0.044,-0.044,1.0,0.0,39070.0,2.19936,-2.19936,1.0,0.0,17.0183,1.04536,-1.04536,1.0,0.0,257.567,9.587,-9.587,1.0,0.0,5268.9,102.2,-102.2,1.0,0.0,4.55,0.08,-0.08,1.0,0.0,0.83,0.05,-0.05,1.0,0.0
5235,457743020.01,12.9004,0.007,-0.007,1.0,0.0,158.261633,-12.973,0.029,-0.029,1.0,0.0,3.519,0.03,-0.03,1.0,0.0,2459327.581873,0.001069,-0.001069,1.0,0.0,2.123,0.293,-0.293,1.0,0.0,12040.0,16.1091,-16.1091,1.0,0.0,19.6899,1.12885,-1.12885,1.0,0.0,997.825,17.9015,-17.9015,1.0,0.0,6951.0,136.5,-136.5,1.0,0.0,4.18,0.09,-0.09,1.0,0.0,1.66,0.07,-0.07,1.0,0.0
5257,40954422.01,10.0768,0.006,-0.006,1.0,0.0,301.393952,-1.886,0.046,-0.046,1.0,0.0,2.989,0.047,-0.047,1.0,0.0,2460336.483913,0.002068,-0.002068,1.0,0.0,3.218,0.39,-0.39,1.0,0.0,2116.0,619.888,-619.888,1.0,0.0,13.9433,1.9048,-1.9048,1.0,0.0,434.304,5.3045,-5.3045,1.0,0.0,6640.0,178.4,-178.4,1.0,0.0,3.76,0.09,-0.09,1.0,0.0,2.59,0.11,-0.11,1.0,0.0
5280,115564354.01,11.6985,0.006,-0.006,1.0,0.0,84.006338,9.888,0.085,-0.085,1.0,0.0,-12.72,0.067,-0.067,1.0,0.0,2459550.466346,0.00309,-0.00309,1.0,0.0,2.459,0.37,-0.37,1.0,0.0,1100.0,2.07706,-2.07706,1.0,0.0,2.54445,0.190702,-0.190702,1.0,0.0,205.719,2.2795,-2.2795,1.0,0.0,5627.0,220.5,-220.5,1.0,0.0,4.64,0.09,-0.09,1.0,0.0,0.79,0.04,-0.04,1.0,0.0
5287,23863106.01,13.8994,0.007,-0.007,1.0,0.0,211.009596,-44.646,0.036,-0.036,1.0,0.0,14.535,0.049,-0.049,1.0,0.0,2459685.753789,0.001899,-0.001899,1.0,0.0,1.508,0.194,-0.194,1.0,0.0,32920.0,57.6281,-57.6281,1.0,0.0,9.74504,0.518787,-0.518787,1.0,0.0,163.236,0.971,-0.971,1.0,0.0,3571.0,157.0,-157.0,1.0,0.0,4.73,0.01,-0.01,1.0,0.0,0.51,0.02,-0.02,1.0,0.0
5300,1133072.01,12.625,0.007,-0.007,1.0,0.0,131.086145,48.691,0.055,-0.055,1.0,0.0,-45.743,0.054,-0.054,1.0,0.0,2458517.531592,0.002755,-0.002755,1.0,0.0,2.408837,0.443968,-0.443968,1.0,0.0,2524.567663,236.40909,-236.40909,1.0,0.0,1.642414,0.666679,-0.666679,1.0,0.0,83.5896,0.28795,-0.28795,1.0,0.0,3380.0,101.0,-101.0,1.0,0.0,4.92521,0.490647,-0.490647,1.0,0.0,0.325,0.068,-0.068,1.0,0.0
5307,358072664.01,12.8989,0.006,-0.006,1.0,0.0,138.943337,0.336,0.031,-0.031,1.0,0.0,9.124,0.026,-0.026,1.0,0.0,2459327.06697,0.003545,-0.003545,1.0,0.0,1.873,0.33,-0.33,1.0,0.0,2710.0,9.1303,-9.1303,1.0,0.0,9.49438,0.749546,-0.749546,1.0,0.0,727.548,8.3025,-8.3025,1.0,0.0,5541.0,131.8,-131.8,1.0,0.0,4.01,0.08,-0.08,1.0,0.0,1.63,0.09,-0.09,1.0,0.0
5335,308307606.01,13.2361,0.006,-0.006,1.0,0.0,120.199911,-5.8,0.03,-0.03,1.0,0.0,11.426,0.032,-0.032,1.0,0.0,2458412.729453,0.001273,-0.001273,1.0,0.0,2.4234353,0.1411991,-0.1411991,1.0,0.0,9891.3681761,513.5525,-513.5525,1.0,0.0,11.9173601,8.328078,-8.328078,1.0,0.0,416.217,2.6445,-2.6445,1.0,0.0,5522.0,180.0,-180.0,1.0,0.0,4.39493,0.09,-0.09,1.0,0.0,0.819196,0.07,-0.07,1.0,0.0
5342,436099179.01,12.5284,0.007,-0.007,1.0,0.0,83.837234,-7.404,0.067,-0.067,1.0,0.0,-1.81,0.053,-0.053,1.0,0.0,2459548.984631,0.002465,-0.002465,1.0,0.0,1.606,0.306,-0.306,1.0,0.0,1720.0,5.17331,-5.17331,1.0,0.0,6.8761,0.547096,-0.547096,1.0,0.0,740.068,18.949,-18.949,1.0,0.0,6211.0,120.8,-120.8,1.0,0.0,4.09,0.08,-0.08,1.0,0.0,1.64,0.09,-0.09,1.0,0.0
5347,5800958.01,11.9696,0.016,-0.016,1.0,0.0,78.988494,-4.087,0.089,-0.089,1.0,0.0,-4.084,0.058,-0.058,1.0,0.0,2459545.884668,0.00594,-0.00594,1.0,0.0,2.558,0.364,-0.364,1.0,0.0,1780.0,4.4521,-4.4521,1.0,0.0,7.88895,0.591489,-0.591489,1.0,0.0,809.167,32.202,-32.202,1.0,0.0,8064.0,170.6,-170.6,1.0,0.0,4.17,0.08,-0.08,1.0,0.0,1.91,0.09,-0.09,1.0,0.0
5348,53593457.01,15.0404,0.008,-0.008,1.0,0.0,100.306094,19.57,2.0,-2.0,1.0,0.0,-65.14,2.0,-2.0,1.0,0.0,2458468.332102,0.003362,-0.003362,1.0,0.0,1.910177,0.234509,-0.234509,1.0,0.0,33453.597195,3058.0403,-3058.0403,1.0,0.0,3.747202,0.900232,-0.900232,1.0,0.0,375.012,4.92,-4.92,1.0,0.0,3085.0,99.0,-99.0,1.0,0.0,5.0795,0.549539,-0.549539,1.0,0.0,0.193,0.044,-0.044,1.0,0.0
5353,307377219.01,12.4151,0.015,-0.015,1.0,0.0,98.83772,-0.628,0.073,-0.073,1.0,0.0,1.683,0.061,-0.061,1.0,0.0,2459542.814078,0.002432,-0.002432,1.0,0.0,2.064,0.347,-0.347,1.0,0.0,3670.0,6.49134,-6.49134,1.0,0.0,11.633,0.835716,-0.835716,1.0,0.0,744.34,22.7195,-22.7195,1.0,0.0,6005.0,142.1,-142.1,1.0,0.0,3.94,0.08,-0.08,1.0,0.0,1.88,0.1,-0.1,1.0,0.0
5405,28643432.01,11.649,0.009,-0.009,1.0,0.0,282.699884,-7.173,0.039,-0.039,1.0,0.0,-7.145,0.045,-0.045,1.0,0.0,2459418.221331,0.001655,-0.001655,1.0,0.0,2.087,0.591,-0.591,1.0,0.0,3350.0,7.51845,-7.51845,1.0,0.0,10.5509,0.714627,-0.714627,1.0,0.0,504.97,6.169,-6.169,1.0,0.0,5810.0,123.9,-123.9,1.0,0.0,3.99,0.08,-0.08,1.0,0.0,1.71,0.08,-0.08,1.0,0.0
5413,29374525.01,11.8338,0.006,-0.006,1.0,0.0,86.300794,11.994,0.07,-0.07,1.0,0.0,23.754,0.06,-0.06,1.0,0.0,2459545.296726,0.003712,-0.003712,1.0,0.0,2.572,0.456,-0.456,1.0,0.0,2310.0,3.4131,-3.4131,1.0,0.0,3.44278,0.283758,-0.283758,1.0,0.0,151.894,0.9895,-0.9895,1.0,0.0,4689.0,123.2,-123.2,1.0,0.0,4.61,0.09,-0.09,1.0,0.0,0.71,0.05,-0.05,1.0,0.0
5420,239722954.01,13.1472,0.029,-0.029,1.0,0.0,86.45835,-2.854,0.053,-0.053,1.0,0.0,-6.52,0.04,-0.04,1.0,0.0,2459550.515708,0.003713,-0.003713,1.0,0.0,1.534,0.335,-0.335,1.0,0.0,2830.0,13.2558,-13.2558,1.0,0.0,6.70553,0.820598,-0.820598,1.0,0.0,602.413,12.609,-12.609,1.0,0.0,5666.0,122.0,-122.0,1.0,0.0,4.24,0.09,-0.09,1.0,0.0,1.27,0.07,-0.07,1.0,0.0
5424,6653897.01,11.4541,0.006,-0.006,1.0,0.0,81.051235,-10.316,0.087,-0.087,1.0,0.0,-5.865,0.067,-0.067,1.0,0.0,2459549.122766,0.004017,-0.004017,1.0,0.0,1.579,0.314,-0.314,1.0,0.0,760.0,2.8949,-2.8949,1.0,0.0,3.19978,0.418552,-0.418552,1.0,0.0,317.566,5.05,-5.05,1.0,0.0,6238.2,142.5,-142.5,1.0,0.0,4.42,0.12,-0.12,1.0,0.0,1.13,0.13,-0.13,1.0,0.0
5448,292797572.01,12.6554,0.009,-0.009,1.0,0.0,218.676874,-7.637,0.083,-0.083,1.0,0.0,-8.874,0.088,-0.088,1.0,0.0,2459355.677383,0.009015,-0.009015,1.0,0.0,5.405,1.516,-1.516,1.0,0.0,4590.0,317.191,-317.191,1.0,0.0,12.9252,3.31566,-3.31566,1.0,0.0,824.376,21.544,-21.544,1.0,0.0,7518.0,142.8,-142.8,1.0,0.0,4.23,0.08,-0.08,1.0,0.0,1.67,0.07,-0.07,1.0,0.0
5461,319783554.01,12.1164,0.008,-0.008,1.0,0.0,205.145274,-6.418,0.038,-0.038,1.0,0.0,-6.122,0.049,-0.049,1.0,0.0,2459357.232388,0.004397,-0.004397,1.0,0.0,2.97,1.015,-1.015,1.0,0.0,5240.0,81.078,-81.078,1.0,0.0,11.1303,1.56849,-1.56849,1.0,0.0,664.284,14.649,-14.649,1.0,0.0,7567.0,142.9,-142.9,1.0,0.0,4.31,0.08,-0.08,1.0,0.0,1.53,0.06,-0.06,1.0,0.0
5466,408549705.01,12.9177,0.013,-0.013,1.0,0.0,94.084217,0.056,0.033,-0.033,1.0,0.0,-2.664,0.032,-0.032,1.0,0.0,2459753.52285,0.001889,-0.001889,1.0,0.0,3.258,0.315,-0.315,1.0,0.0,8710.0,660.759,-660.759,1.0,0.0,14.3253,3.14276,-3.14276,1.0,0.0,497.269,3.5445,-3.5445,1.0,0.0,5999.0,141.1,-141.1,1.0,0.0,4.41,0.08,-0.08,1.0,0.0,1.09,0.05,-0.05,1.0,0.0
5476,193628179.01,11.9993,0.008,-0.008,1.0,0.0,266.562261,6.191,0.042,-0.042,1.0,0.0,-10.148,0.047,-0.047,1.0,0.0,2459415.348922,0.000766,-0.000766,1.0,0.0,2.91,0.215,-0.215,1.0,0.0,8540.0,2.30303,-2.30303,1.0,0.0,13.2175,0.746512,-0.746512,1.0,0.0,504.372,5.6395,-5.6395,1.0,0.0,5957.4,142.7,-142.7,1.0,0.0,4.18,0.08,-0.08,1.0,0.0,1.41,0.08,-0.08,1.0,0.0
5477,298049015.01,14.9652,0.008,-0.008,1.0,0.0,185.336268,-3.769,0.098,-0.098,1.0,0.0,3.148,0.076,-0.076,1.0,0.0,2459438.721301,0.004774,-0.004774,1.0,0.0,1.846,0.355,-0.355,1.0,0.0,37860.0,236.567,-236.567,1.0,0.0,12.4444,1.12235,-1.12235,1.0,0.0,372.355,6.7285,-6.7285,1.0,0.0,3773.0,157.0,-157.0,1.0,0.0,4.64,0.01,-0.01,1.0,0.0,0.62,0.02,-0.02,1.0,0.0
5486,87044036.01,12.3128,0.011,-0.011,1.0,0.0,98.853985,9.391,0.084,-0.084,1.0,0.0,-10.713,0.067,-0.067,1.0,0.0,2459550.184214,0.004596,-0.004596,1.0,0.0,2.213,0.533,-0.533,1.0,0.0,2030.0,8.31045,-8.31045,1.0,0.0,5.8474,0.513334,-0.513334,1.0,0.0,555.611,13.6265,-13.6265,1.0,0.0,6070.0,139.1,-139.1,1.0,0.0,4.26,0.08,-0.08,1.0,0.0,1.31,0.07,-0.07,1.0,0.0
5502,103865797.01,14.2399,0.008,-0.008,1.0,0.0,242.15447,6.252,0.089,-0.089,1.0,0.0,-29.901,0.084,-0.084,1.0,0.0,2459740.631465,0.001748,-0.001748,1.0,0.0,0.648,0.236,-0.236,1.0,0.0,31700.0,1284.8,-1284.8,1.0,0.0,9.36074,1.4427,-1.4427,1.0,0.0,100.029,0.76205,-0.76205,1.0,0.0,3157.0,157.0,-157.0,1.0,0.0,4.87,0.09,-0.09,1.0,0.0,0.36,0.01,-0.01,1.0,0.0
5534,406443564.01,13.2364,0.006,-0.006,1.0,0.0,198.097759,-13.191,0.024,-0.024,1.0,0.0,-6.777,0.027,-0.027,1.0,0.0,2459359.320018,0.001332,-0.001332,1.0,0.0,1.817,0.13,-0.13,1.0,0.0,12810.0,737.325,-737.325,1.0,0.0,20.4041,0.820598,-0.820598,1.0,0.0,760.606,12.1755,-12.1755,1.0,0.0,6611.0,122.0,-122.0,1.0,0.0,4.41,0.09,-0.09,1.0,0.0,1.22,0.07,-0.07,1.0,0.0
5546,424699834.01,12.8257,0.007,-0.007,1.0,0.0,294.459175,-7.142,0.038,-0.038,1.0,0.0,-12.713,0.03,-0.03,1.0,0.0,2459826.176137,0.003511,-0.003511,1.0,0.0,3.6926411,0.2566864,-0.2566864,1.0,0.0,3193.9893038,276.5797,-276.5797,1.0,0.0,11.6862609,5.5325575,-5.5325575,1.0,0.0,790.407,9.6785,-9.6785,1.0,0.0,5911.0,129.0,-129.0,1.0,0.0,4.11,0.08,-0.08,1.0,0.0,1.50878,0.0740277,-0.0740277,1.0,0.0
5558,238197709.01,10.3001,0.006,-0.006,1.0,0.0,57.265805,19.539,0.045,-0.045,1.0,0.0,25.393,0.039,-0.039,1.0,0.0,2459184.759271,0.00158,-0.00158,1.0,0.0,3.1694157,0.1517014,-0.1517014,1.0,0.0,4945.7679342,207.26817,-207.26817,1.0,0.0,20.3352568,14.115476,-14.115476,1.0,0.0,316.643,2.1045,-2.1045,1.0,0.0,6104.0,126.8,-126.8,1.0,0.0,3.96,0.08,-0.08,1.0,0.0,1.86397,0.0808844,-0.0808844,1.0,0.0
5576,303364023.01,13.0055,0.007,-0.007,1.0,0.0,138.38301,-151.783,0.074,-0.074,1.0,0.0,136.245,0.069,-0.069,1.0,0.0,2458543.252411,0.003791,-0.003791,1.0,0.0,2.5934713,1.207885,-1.207885,1.0,0.0,1601.254739,228.65567,-228.65567,1.0,0.0,1.0318727,1.1519709,-1.1519709,1.0,0.0,42.3968,0.0755,-0.0755,1.0,0.0,3278.0,157.0,-157.0,1.0,0.0,4.97813,0.0123963,-0.0123963,1.0,0.0,0.256167,0.0077044,-0.0077044,1.0,0.0
5592,404610583.01,10.5332,0.007,-0.007,1.0,0.0,336.147609,-28.915,0.072,-0.072,1.0,0.0,-48.469,0.083,-0.083,1.0,0.0,2459826.813152,0.000388,-0.000388,1.0,0.0,2.441937,0.0256156,-0.0256156,1.0,0.0,11844.6534836,179.25853,-179.25853,1.0,0.0,12.0728557,0.6039479,-0.6039479,1.0,0.0,202.773,2.362,-2.362,1.0,0.0,6084.0,129.616,-129.616,1.0,0.0,4.45887,0.0815947,-0.0815947,1.0,0.0,1.0424401,0.0510854,-0.0510854,1.0,0.0
5597,146208651.01,9.796,0.006,-0.006,1.0,0.0,133.457963,41.829,0.048,-0.048,1.0,0.0,-20.217,0.047,-0.047,1.0,0.0,2460735.958212,0.00262,-0.00262,1.0,0.0,2.63,0.484,-0.484,1.0,0.0,1290.149756,65.6924317,-65.6924317,1.0,0.0,8.5555002,0.5052916,-0.5052916,1.0,0.0,253.619,1.8255,-1.8255,1.0,0.0,4951.7,77.1,-77.1,1.0,0.0,3.55,0.4,-0.4,1.0,0.0,2.65,0.08,-0.08,1.0,0.0
5604,348054109.01,12.0575,0.007,-0.007,1.0,0.0,281.676903,97.43,2.0,-2.0,1.0,0.0,-49.47,2.0,-2.0,1.0,0.0,2459010.512186,0.000694,-0.000694,1.0,0.0,1.5315811,0.2048329,-0.2048329,1.0,0.0,1462.5517623,130.94102,-130.94102,1.0,0.0,1.4551234,0.3340848,-0.3340848,1.0,0.0,375.012,4.92,-4.92,1.0,0.0,3256.0,157.0,-157.0,1.0,0.0,4.85874,0.0023924,-0.0023924,1.0,0.0,0.365717,0.0118964,-0.0118964,1.0,0.0
